"","directorio","p6050","fex_c","ingtot","ocu","p6210s1","p6210","maxEducLevel","p6426","age","sex","estrato1","formal","informal","clase","oficio","sizeFirm","p7040","hoursWorkUsual","relab","cuentaPropia","microEmpresa","college","mean_ingtot","ingtot_boxcox","age_2","nuevo_pred","residuos","prediccion1","prediccion1_boxcox","female","log_income","predict_gender","femalenum","res_y","res_f","maxEducLevel_years","p6210_years","exp_pot_maxedu","exp_pot_p6210","exp_pot_p6210_2","dos_trabajo"
"1172","4535732","2",236.458516975133,850000,"1","11","5","6",1,20,"0","1","0","1","1","45","5","2",60,"1","0","0","1",761602.222222223,17.4778529278812,400,991282.223538613,-141282.223538613,991282.223538622,17.4812684125132,"1",13.6529916284665,1668120.17689932,1,0.600270608684735,0.621721056197606,11,13,4,2,4,0
"1173","4535732","6",236.458516975133,2e+05,"1","11","5","6",1,19,"0","1","0","1","1","54","1","2",50,"3","0","1","1",761602.222222223,15.2084095728228,361,939778.480038105,-739778.480038105,939778.480038114,17.4279244830304,"1",12.2060726455302,1673346.13641853,1,-0.818615605218745,0.630188099799766,11,13,3,1,1,0
"1174","4535733","1",209.645291696564,780000,"1","11","5","6",4,21,"0","1","0","1","1","54","1","2",32,"3","0","1","1",780000,17.3398391061636,441,1041369.8826929,-261369.882692902,1041369.88269291,17.5324618190415,"1",13.5670491986658,1406803.25716218,1,0.484170477040029,0.614352665504268,11,13,5,3,9,0
"1175","4535734","1",200.61581066679,1115000,"1","9","4","5",30,35,"0","1","1","0","1","53","5","2",56,"1","0","0","0",1115000,17.916367452007,1225,1593908.25450002,-478908.254500015,1593908.25450003,18.0233646002148,"1",13.9243649628764,1534399.86727757,1,0.187630865159255,0.616227372397917,10,9,20,21,441,0
"1176","4535735","1",243.45515246432,1383140,"1","11","5","6",36,30,"1","2","1","0","1","58","2","2",48,"1","0","1","1",1162816.70833333,18.2675612270565,900,1428435.01950168,-45295.0195016761,1428435.01950169,17.8964289448435,"0",14.1398668347354,1698557.49650444,0,0.249493289678714,-0.415035918398837,11,13,14,12,144,0
"1177","4535735","2",243.45515246432,942493.416666667,"1","5","3","4",24,44,"0","2","1","0","1","55","4","2",48,"1","0","0","0",1162816.70833333,17.6442762972747,1936,1802546.76368526,-860053.347018596,1802546.76368527,18.1163658337496,"1",13.7562842133109,1665048.85525775,1,-0.111874720568721,0.585637273153299,5,5,34,34,1156,0
"1178","4535736","1",263.1506421975,1800000,"1","5","3","4",120,32,"1","2","1","0","1","95","4","2",48,"1","0","0","0",1800000,18.7004553166052,1024,1498872.56653967,301127.433460333,1498872.56653968,17.9536547758555,"0",14.4032972228664,1468060.41225547,0,0.516912123862888,-0.365738399850846,5,5,22,22,484,0
"1179","4535737","2",232.254737058118,795717,"1","11","5","6",7,31,"0","1","1","0","1","33","5","2",48,"1","0","0","1",795717,17.3718392473039,961,1464361.83519378,-668644.835193781,1464361.83519379,17.9261171218268,"1",13.5869988739734,1622900.96497756,1,-0.214738120827055,0.620128642052463,11,13,15,13,169,0
"1180","4535738","1",250.444709462943,3116473.33333333,"1","7","6","7",48,30,"0","3","1","0","1","21","5","2",40,"1","0","0","0",3116473.33333333,19.6153382602565,900,1428435.01950168,1688038.31383165,1428435.01950169,17.8964289448435,"1",14.9522125785871,1646980.0833116,1,0.626911435854008,0.482145900677422,15,19,10,6,36,0
"1181","4535739","1",263.1506421975,930929.416666667,"1","5","3","4",96,53,"1","2","1","0","1","97","5","2",48,"1","0","0","0",930929.416666667,17.6243539709107,2809,1896482.44082682,-965553.024160149,1896482.44082683,18.0351747079697,"0",13.7439387388488,1566552.91427384,0,-0.160075291887662,-0.381960299190567,5,5,43,43,1849,0
"1182","4535740","1",341.979787849128,1408666.66666667,"1","9","4","5",72,32,"1","2","1","0","1","59","3","2",60,"1","0","0","0",854333.333333335,18.2974847329122,1024,1498872.56653967,-90205.8998729973,1498872.56653968,17.9536547758555,"0",14.15815418849,1304587.48843098,0,0.33976979805754,-0.409502811560586,10,9,17,18,324,0
"1183","4535740","2",341.979787849128,3e+05,"1","11","5","6",60,27,"0","2","0","1","1","79","3","2",66,"1","0","0","1",854333.333333335,15.832885316385,729,1312158.06634805,-1012158.06634805,1312158.06634806,17.7944612761667,"1",12.6115377536383,1322825.66704098,1,-0.742606789831729,0.539869572041088,11,13,11,9,81,0
"1184","4535741","1",303.383478860131,1159718.41666667,"1","11","5","6",96,33,"1","2","1","0","1","45","4","2",48,"1","0","0","1",1357298.04166667,17.9802537961559,1089,1531967.21353933,-372248.796872665,1531967.21353935,17.9790419069298,"0",13.9636877893625,1933142.05799009,0,-0.0352278186336134,-0.412912048395049,11,13,17,15,225,0
"1185","4535741","2",303.383478860131,1554877.66666667,"1","11","5","6",30,30,"0","2","1","0","1","45","5","2",55,"1","0","0","1",1357298.04166667,18.4594036923257,900,1428435.01950168,126442.647164994,1428435.01950169,17.8964289448435,"1",14.2569074295468,1668120.17689932,1,0.373040612660132,0.583460768612752,11,13,14,12,144,0
"1186","4535742","1",209.645291696564,781242,"1","11","5","6",4,20,"0","2","0","1","1","53","2","2",56,"1","0","1","1",781242,17.3423903899299,400,991282.223538613,-210040.223538613,991282.223538622,17.4812684125132,"1",13.5686402399803,1296661.21657307,1,0.439858466991977,0.575392056421803,11,13,4,2,4,0
"1187","4535743","1",251.934139590821,1540000,"1","11","5","6",30,33,"1","1","1","0","1","58","3","2",78,"1","0","0","1",1540000,18.4436150612547,1089,1531967.21353934,8032.78646066484,1531967.21353935,17.9790419069298,"0",14.2472929743898,2021036.81116799,0,0.392758765385285,-0.382367834997561,11,13,17,15,225,0
"1188","4535744","1",263.1506421975,1100000,"1","11","5","6",2,33,"1","1","1","0","1","95","5","2",48,"1","0","0","1",1100000,17.8943828857525,1089,1531967.21353933,-431967.213539335,1531967.21353935,17.9790419069298,"0",13.9108207377686,1845193.15399094,0,0.0866512602240862,-0.389383295610145,11,13,17,15,225,0
"1189","4535746","1",390.675524437783,935333.333333335,"1","3","6","7",24,36,"1","2","1","0","1","3","1","2",60,"4","1","1","0",935333.333333335,17.63196900296,1296,1622754.64846103,-687421.315127693,1622754.64846104,18.0423001624256,"0",13.7486582509764,2021036.81116799,0,-0.518215348249796,-0.525484345550043,15,19,16,12,144,0
"1190","4535746","2",390.675524437783,1870666.66666667,"1","5","6","7",24,37,"0","2","1","0","1","13","5","2",48,"2","0","0","0",935333.333333335,18.7640688481009,1369,1650184.95807582,220481.708590848,1650184.95807583,18.0590852016818,"1",14.4418054315364,1542281.31397581,1,0.166082394933009,0.47194754989626,15,19,17,13,169,0
"1191","4535747","1",280.950473646773,1200000,"1","2","6","7",120,41,"1","2","1","0","1","39","5","2",48,"1","0","0","0",1200000,18.03579778489,1681,1745745.35307281,-545745.353072813,1745745.35307283,18.1047201291619,"0",13.9978321147582,1361176.35247874,0,-0.406112009335103,-0.510801896357795,15,19,21,17,289,0
"1192","4535748","3",238.362792140527,1041666.66666667,"1","2","6","7",48,29,"1","2","1","0","1","3","5","2",48,"1","0","0","0",1041666.66666667,17.806043985115,841,1391092.11946335,-349425.452796683,1391092.11946336,17.8645902449057,"0",13.8563325524845,1185116.09201668,0,-0.343025822113506,-0.49177846211129,15,19,9,5,25,0
"1193","4535751","1",263.1506421975,2e+06,"1","8","4","5",144,36,"1","2","0","1","1","85","1","2",48,"4","1","1","0",2e+06,18.874708019171,1296,1622754.64846103,377245.351538972,1622754.64846104,18.0423001624256,"0",14.5086577385242,1811681.0737787,0,1.07413579936695,-0.472345427186174,10,9,21,22,484,0
"1194","4535752","1",341.979787849128,4e+05,"1","6","4","5",5,31,"1","2","0","1","1","53","2","2",48,"4","1","1","0",595858.5,16.281332745373,961,1464361.83519378,-1064361.83519378,1464361.83519379,17.9261171218268,"0",12.8992198260901,2089942.25774705,0,-0.3233892544684,-0.489126709096647,10,9,16,17,289,0
"1195","4535752","2",341.979787849128,791717,"1","11","5","6",24,25,"0","2","1","0","1","45","5","2",48,"1","0","0","1",595858.5,17.3637534292466,625,1227559.67584788,-435842.675847875,1227559.67584789,17.7157302156096,"1",13.5819592837091,1677661.72676605,1,-0.200374210797995,0.61041281705052,11,13,9,7,49,0
"1196","4535754","3",242.883589625111,1949667,"1","1","6","7",72,48,"1","3","1","0","1","45","5","2",60,"1","0","0","0",1949667,18.8324945661859,2304,1858456.79698814,91210.2030118622,1858456.79698815,18.1017861185036,"0",14.4831691467264,2020116.24720671,0,0.0233306258486973,-0.542451890677775,15,19,28,24,576,0
"1197","4535755","1",129.453804694484,960869.666666667,"1","5","3","4",48,42,"0","3","1","0","1","53","5","2",48,"1","0","0","0",994971.333333332,17.6754544401529,1764,1766095.24095652,-805225.574289848,1766095.24095653,18.1107525536456,"1",13.7755940561395,1673346.13641853,1,-0.224756834066915,0.571197223069052,5,5,32,32,1024,0
"1198","4535755","2",129.453804694484,9e+05,"1","9","4","5",360,56,"1","3","0","1","1","83","1","2",45,"4","1","1","0",994971.333333332,17.5698717168362,3136,1902304.8149754,-1002304.8149754,1902304.81497541,17.9694015861954,"0",13.7101500423064,2094083.88580498,0,-0.0303952283202757,-0.424737489655653,10,9,41,42,1764,0
"1199","4535755","3",129.453804694484,1124044.33333333,"1","2","6","7",6,20,"0","3","1","0","1","33","5","2",45,"1","0","0","0",994971.333333332,17.9294856256803,400,991282.223538613,132762.109794717,991282.223538622,17.4812684125132,"1",13.9324437511253,1606048.12345775,1,-0.129046324151906,0.53720834297629,15,19,0,0,0,0
"1200","4535756","1",269.717883839617,1143742,"1","4","3","3",48,48,"0","1","1","0","1","54","1","2",45,"3","0","1","0",1000108,17.9577066692346,2304,1858456.79698814,-714714.796988138,1858456.79698815,18.1017861185036,"1",13.9498159010119,1658440.01554508,1,0.141767143913115,0.616249313435515,4,5,39,38,1444,0
"1201","4535756","2",269.717883839617,987129,"1","5","3","4",36,48,"1","1","1","0","1","52","3","2",48,"1","0","0","0",1000108,17.7190229347528,2304,1858456.79698814,-871327.796988138,1858456.79698815,18.1017861185036,"0",13.8025560089634,1566552.91427384,0,0.00167364676368425,-0.361361999059268,5,5,38,38,1444,0
"1202","4535756","9",269.717883839617,869453,"1","6","4","5",1,22,"1","1","1","0","1","99","5","2",48,"1","0","0","0",1000108,17.5142595280759,484,1090041.45750097,-220588.457500973,1090041.45750098,17.5815047026153,"0",13.6756195572614,1698557.49650444,0,0.202734184084144,-0.321565654061338,10,9,7,8,64,0
"1203","4535757","1",250.444709462943,1.9e+07,"1","2","6","7",84,37,"0","5","0","1","1","39","2","2",30,"5","0","1","0",1.9e+07,22.754912466208,1369,1650184.95807582,17349815.0419242,1650184.95807583,18.0590852016818,"1",16.7599495371307,1681066.9479419,1,1.88303524579988,0.343293916754478,15,19,17,13,169,0
"1204","4535758","1",238.640556816578,9e+06,"1","5","6","7",120,59,"1","5","1","0","1","2","3","2",50,"5","0","0","0",9e+06,21.4332022901219,3481,1895382.43000802,7104617.56999198,1895382.43000803,17.8842737578305,"0",16.0127351353005,990174.826598293,0,0.67896071337791,-0.549254423473084,15,19,39,35,1225,0
"1205","4535759","1",239.228206856264,915140,"1","2","6","7",3,21,"1","3","0","1","1","38","5","2",36,"1","0","0","0",1557570,17.596762914431,441,1041369.8826929,-126229.882692902,1041369.88269291,17.5324618190415,"0",13.726832338018,1566552.91427384,0,0.150316540629272,-0.538803349831039,15,19,1,0,0,0
"1206","4535759","9",239.228206856264,2200000,"1","5","6","7",18,25,"0","3","1","0","1","7","5","1",60,"1","0","0","0",1557570,19.0328901580158,625,1227559.67584788,972440.324152125,1227559.67584789,17.7157302156096,"1",14.6039679183285,1628334.84172804,1,0.406227010655067,0.503084697161546,15,19,5,1,1,1
"1207","4535760","1",218.373504244188,450000,"1","3","3","3",362,65,"1","1","0","1","1","45","1","2",60,"4","1","1","0",4e+05,16.4662358766163,4225,1843303.38272536,-1393303.38272536,1843303.38272537,17.6559539813293,"0",13.0170028617465,1612652.33112363,0,-0.389713220317249,-0.297896292406803,4,5,56,55,3025,0
"1208","4535760","5",218.373504244188,350000,"1","5","3","4",348,72,"1","1","0","1","1","45","1","2",60,"4","1","1","0",4e+05,16.0726215790876,5184,1718112.65647598,-1368112.65647598,1718112.65647599,17.2917321143147,"0",12.7656884334656,2037765.77586348,0,-0.440869800603312,-0.216258244233065,5,5,62,62,3844,0
"1209","4535762","3",267.115910329982,2e+05,"1","5","3","4",192,46,"1","1","0","1","1","85","1","2",40,"4","1","1","0",2e+05,15.2084095728228,2116,1833333.94902914,-1633333.94902914,1833333.94902915,18.1133770220356,"0",12.2060726455302,1656653.85853383,0,-1.26135757952401,-0.391566566085695,5,5,36,36,1296,0
"1210","4535764","1",245.92391197836,4666666.66666667,"1","5","6","7",14,34,"0","5","1","0","1","42","5","2",48,"1","0","0","0",4666666.66666667,20.2995048140215,1156,1563645.77619278,3103020.89047389,1563645.7761928,18.0022785150496,"1",15.3559555989114,1580119.92850073,1,0.076261490621167,0.401640557253533,15,19,14,10,100,0
"1211","4535765","1",213.888324505096,1150000,"1","1","3","3",1,34,"1","1","0","1","1","50","2","2",84,"1","0","1","0",775000,17.9665744324488,1156,1563645.77619278,-413645.776192784,1563645.7761928,18.0022785150496,"0",13.9552725003394,2074877.97592113,0,0.759619318494635,-0.448573937801641,4,5,25,24,576,0
"1212","4535765","2",213.888324505096,4e+05,"1","9","4","5",1,18,"0","1","0","1","1","53","2","2",36,"1","0","1","0",775000,16.281332745373,324,886858.652191379,-486858.652191379,886858.652191388,17.3724300305932,"1",12.8992198260901,1658440.01554508,1,0.0448339180589412,0.64446853839249,10,9,3,4,16,0
"1213","4535766","1",263.1506421975,1388000,"1","2","6","7",11,28,"1","3","1","0","1","97","5","2",48,"1","0","0","0",1388000,18.2732991953814,784,1352333.13507881,35666.8649211888,1352333.13507882,17.8306010220135,"0",14.1433744200489,2074877.97592113,0,-0.10717655510696,-0.516783374091154,15,19,8,4,16,0
"1214","4535767","1",321.434970600688,3e+06,"1","11","5","6",180,61,"1","3","0","1","1","39","1","2",40,"4","1","1","1",2997291.66666667,19.551287830667,3721,1883687.08496534,1116312.91503466,1883687.08496535,17.8167692574815,"0",14.9141228466324,1468060.41225547,0,1.30751853193416,-0.44997419504471,11,13,45,43,1849,0
"1215","4535767","2",321.434970600688,80000,"1","9","4","5",36,60,"0","3","0","1","1","45","1","2",10,"4","1","1","0",2997291.66666667,13.8292292828984,3600,1890242.79965979,-1810242.79965979,1890242.7996598,17.8515967691332,"1",11.289781913656,1241601.20812219,1,-2.03775269574672,0.5136528824123,10,9,45,46,2116,0
"1216","4535767","3",321.434970600688,4825833.33333333,"1","7","6","7",1,36,"0","3","1","0","1","11","5","2",48,"1","0","0","0",2997291.66666667,20.356771259085,1296,1622754.64846103,3203078.6848723,1622754.64846104,18.0423001624256,"1",15.389493989414,1617646.66717874,1,1.03836853633187,0.447674396905765,15,19,16,12,144,0
"1217","4535767","9",321.434970600688,4083333.33333333,"1","4","6","7",3,35,"1","3","1","0","1","33","5","2",48,"1","0","0","0",2997291.66666667,20.0721631021782,1225,1593908.25450001,2489425.07883332,1593908.25450003,18.0233646002148,"0",15.2224242062869,1566552.91427384,0,0.879107712465799,-0.548909397796452,15,19,15,11,121,0
"1218","4535768","1",238.640556816578,791050.333333333,"1","5","3","4",204,61,"1","1","1","0","1","62","5","2",48,"1","0","0","0",791050.333333333,17.3624019606241,3721,1883687.08496534,-1092636.75163201,1883687.08496535,17.8167692574815,"0",13.581116877258,1122233.55965015,0,-0.25294364152022,-0.271457433561794,5,5,51,51,2601,0
"1219","4535769","1",258.341028285218,252000,"1","5","3","4",1,19,"0","1","0","1","1","53","2","2",27,"1","0","1","0",252000,15.5632752153357,361,939778.480038105,-687778.480038105,939778.480038114,17.4279244830304,"1",12.4371843664936,1182899.72298458,1,-0.462309625055315,0.667392406178167,5,5,9,9,81,0
"1220","4535770","3",243.170309297705,1425000,"1","1","6","7",48,20,"1","5","0","1","1","3","1","2",3,"4","1","1","0",1425000,18.3163580311766,400,991282.223538613,433717.776461387,991282.223538622,17.4812684125132,"0",14.1696823716849,1656653.85853383,0,-0.364284461968902,-0.574876671375442,15,19,0,0,0,0
"1221","4535771","1",201.182391770539,4030000,"1","5","6","7",12,22,"0","5","1","0","1","11","5","2",48,"1","0","0","0",4030000,20.0498365068895,484,1090041.45750097,2939958.54249903,1090041.45750098,17.5815047026153,"1",15.2092769339229,1372423.46046176,1,0.153044973482523,0.467350341859199,15,19,2,0,0,0
"1222","4535772","1",285.720834667537,888211,"1","3","6","7",17,22,"1","2","0","1","1","45","2","2",48,"1","0","1","0",888211,17.5486283624111,484,1090041.45750097,-201830.457500973,1090041.45750098,17.5815047026153,"0",13.6969646063615,2093921.43334123,0,0.188684848598551,-0.521990112542392,15,19,2,0,0,0
"1223","4535773","1",263.1506421975,1500000,"1","3","6","7",96,48,"1","1","1","0","1","98","1","2",72,"4","1","1","0",1500000,18.4004244125722,2304,1858456.79698814,-358456.796988138,1858456.79698815,18.1017861185036,"0",14.2209756660724,2075365.3333124,0,-0.0828880665228499,-0.468279424698839,15,19,28,24,576,0
"1224","4535774","1",263.1506421975,1713211,"1","11","5","6",30,31,"1","3","1","0","1","45","4","2",40,"1","0","0","1",1713211,18.6189453846165,961,1464361.83519378,248849.164806219,1464361.83519379,17.9261171218268,"0",14.3538799454359,2093921.43334123,0,0.345198791687949,-0.44226787218392,11,13,15,13,169,0
"1225","4535775","1",218.961154283874,4380000,"1","5","6","7",17,57,"1","2","1","0","1","45","2","2",50,"5","0","1","0",4194166.66666667,20.1914387051427,3249,1901413.43766583,2478586.56233417,1901413.43766584,17.9431761663616,"0",15.2925592823526,2075365.3333124,0,1.08440924858309,-0.508299159261566,15,19,37,33,1089,0
"1226","4535775","3",218.961154283874,4008333.33333333,"1","6","6","7",36,29,"0","2","1","0","1","6","5","2",48,"1","0","0","0",4194166.66666667,20.0406847626769,841,1391092.11946335,2617241.21386998,1391092.11946336,17.8645902449057,"1",15.203886085288,1418379.77719581,1,1.01754116702996,0.505214911911888,15,19,9,5,25,0
"1227","4535776","1",230.177656890553,6e+05,"1","1","3","3",1,59,"1","1","0","1","1","95","2","2",20,"1","0","1","0",360000,16.9210564734319,3481,1895382.43000802,-1295382.43000802,1895382.43000803,17.8842737578305,"0",13.3046849341983,1122233.55965015,0,0.169903636391213,-0.426027447990184,4,5,50,49,2401,0
"1228","4535776","2",230.177656890553,120000,"1","0","1","1",1,52,"0","1","0","1","1","54","1","2",10,"3","0","1","0",360000,14.4341046298832,2704,1891709.48075152,-1771709.48075152,1891709.48075153,18.0527980359855,"1",11.6952470217642,1606048.12345775,1,-0.887860609061275,0.399302748889974,0,0,47,47,2209,0
"1229","4535777","1",144.946604279989,1e+06,"1","6","4","5",72,46,"1","1","0","1","1","41","2","2",84,"5","0","1","0",957434.833333333,17.7399710600835,2116,1833333.94902914,-833333.949029138,1833333.94902915,18.1133770220356,"0",13.8155105579643,1958262.58044395,0,0.494161779521138,-0.453370733656366,10,9,31,32,1024,0
